"TIME","European Union - 28 countries (2013-2020)","Belgium","Czechia","Denmark","Spain","Italy","Lithuania","Poland","Finland","Sweden","ISCO","total_Belgium","share_Belgium","total_Spain","share_Spain","total_Poland","share_Poland","Group.1","t_1A1f1","t_1A2a2","t_2B1a","t_4A2a4","t_4A2b2","t_4A3a3","t_4A3a4","t_4A4a1","t_4A4a4","t_4A4b4","t_4A4b5","t_4C2d1g","t_4C2d1i","t_4C3b4","t_4C3b7","t_4C3d3","t_4C3b8_rev","t_4C1a2l_rev","t_4A4a5_rev","t_4A4a8_rev","t_4A1b2_rev","t_4A3a2_rev","t_4A3b4_rev","t_4A3b5_rev","std_Belgium_t_4A2a4","std_Poland_t_4A2a4","std_Spain_t_4A2a4","std_Belgium_t_4A2b2","std_Poland_t_4A2b2","std_Spain_t_4A2b2","std_Belgium_t_4A4a1","std_Poland_t_4A4a1","std_Spain_t_4A4a1","Belgium_NRCA","Spain_NRCA","Poland_NRCA","std_Belgium_NRCA","std_Poland_NRCA","std_Spain_NRCA","multip_Belgium_NRCA","multip_Spain_NRCA","multip_Poland_NRCA"
"2014-Q4","40020.400000000001",1042.1,737.5,684.1,3067.5,3145.4,296,2919.3,575.6,1217.8,2,4496.7,0.231747726110259,17338.3,0.176920459329923,15611.5,0.186996765205137,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.320408941167609,0.306295843561718,0.299883021110492
"2015-Q1","40124.199999999997",1040.1,734.1,687.9,3016.6,3200.4,292.9,2964.6,579.7,1222.6,2,4477.9,0.232274057035664,17224.4,0.175135273217064,15415.1,0.192317922037483,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.321136633893416,0.30320521691275,0.308416455284799
"2015-Q2","40546.300000000003",1045.7,734.8,683.4,3077.6,3150.6,297.3,3014.2,568.5,1237.6,2,4440.2,0.235507409576145,17633.8,0.174528462384738,15563.3,0.193673578225698,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.325606990868674,0.302154667776299,0.310590494353673
"2015-Q3","40647.300000000003",1030,744.3,670.2,3061.6,2991.1,308.6,3045.2,577.3,1248.6,2,4490.8,0.229357798165138,17811.1,0.171892808417223,15801.4,0.192717101016366,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.317104683148702,0.297591657605658,0.309056610733584
"2015-Q4","41297.9",1004.7,745.8,683.7,3167.7,3196.6,307.3,3050.9,578.7,1261.4,2,4481.4,0.224193332440755,17841.3,0.177548721225471,15832.6,0.19269734598234,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.309964414623873,0.307383530130041,0.309024929975475
"2016-Q1","41671.599999999999",1060.9,751.8,677.7,3215.8,3273.3,310,2965.1,565,1276.4,2,4458.4,0.237955320294276,17792.2,0.180742122952755,15568.6,0.190453862261218,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.328991414502225,0.312912148355397,0.305427099417474
"2016-Q2","41874.300000000003",1029.1,747.2,695.9,3262.1,3272.4,308.7,2975.1,561.8,1314.6,2,4483.3,0.229540740079852,18055.6,0.180669709120716,15702.1,0.189471471968718,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.317357614325947,0.312786780967963,0.303851659497423
"2016-Q3","41935.4",1087.9,767,715.8,3214.3,3091,307.1,2966.5,574.1,1325.5,2,4503.1,0.241589127489951,18280,0.175836980306346,15784,0.187943487075519,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.334015430640444,0.304420056426839,0.301401260286074
"2016-Q4","42459.7",1150.3,768.2,704.9,3286,3207.5,307.3,3030.5,577.7,1327.2,2,4601.3,0.249994566752874,18251.6,0.180039010278551,15846.2,0.191244588607994,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.345636592752733,0.311694875404152,0.306695171651145
"2017-Q1","42444.7",1132.7,771.5,682.6,3283.7,3291.6,301.4,3044.7,591.7,1325.9,2,4498.3,0.2518062379121,18181.9,0.180602687287907,15771.3,0.193053204238078,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.348141366575607,0.312670748549242,0.309595612835687
"2017-Q2","43076",1155.3,754.3,730.1,3328.7,3334.3,304.5,3097.1,607.4,1342.2,2,4536.1,0.254690152333502,18552.9,0.17941669496413,15978.1,0.193834060370132,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.352128598647692,0.310617483931656,0.310847856400842
"2017-Q3","42799.199999999997",1161,772.6,723.7,3305.7,3180.2,305.8,3073.5,589.4,1351.9,2,4578.9,0.253554347113936,18780.5,0.176017677910599,15970.1,0.192453397286179,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.350558261135077,0.304732891501617,0.3086337142669
"2017-Q4","43318",1186.9,790.4,730.6,3350.1,3318.4,303.9,3155,608.8,1362.6,2,4645,0.255522066738428,18722.5,0.178934437174523,15880.2,0.198675079658946,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.353278783886177,0.309782568868462,0.318611303474332
"2018-Q1","43481",1151.1,810.7,744.8,3330.7,3347.4,304.5,3199.8,614.6,1376,2,4633.4,0.2484352743126,18588,0.179185496018937,15816.4,0.202308995725955,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.343480751795221,0.310217217754321,0.324438942938796
"2018-Q2","43931.6",1168.5,810.2,747.9,3372.7,3393.9,307.1,3229.7,616.8,1408.9,2,4614.8,0.2532070728959,19047.8,0.177065067881855,16022.6,0.201571530213573,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.350078127990459,0.306546198995839,0.323256284053894
"2018-Q3","44137.5",1170.5,822.7,759.4,3391.1,3217.1,318.1,3206.6,616.9,1424.4,2,4715.5,0.248223942317888,19217.8,0.176456202062671,16030.7,0.200028694941581,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.343188569162851,0.305492092136693,0.320782069583213
"2018-Q4","44983.6",1212.9,832.1,767.9,3531.7,3381.2,306.3,3166.4,644.1,1421.8,2,4736,0.256102195945946,19251.5,0.183450640209854,15844.3,0.199844739117538,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.35408085684819,0.317601304042686,0.320487063259417
"2019-Q1","45362.6",1201.4,824.8,772,3576.5,3404.7,307.8,3248.4,645.8,1445.3,2,4683.8,0.256501131559845,19160.5,0.186660055844054,15691,0.207023134280798,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.354632415820477,0.323157646552426,0.331998913883795
"2019-Q2","45698.3",1221.1,811.6,756.9,3609.5,3447.9,311.8,3393.6,639.3,1471.2,2,4769.3,0.256033380160611,19478.8,0.185304022835082,15904.2,0.213377598370242,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.353985713766163,0.320809996789624,0.342189442509197
"2019-Q3","45406.2",1185.4,814.2,765.2,3563.8,3315.1,318.4,3333,659.4,1475.5,2,4784.9,0.247737674768543,19543.7,0.182350322610355,15994.8,0.208380223572661,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.342516267116031,0.315696364904495,0.334175251192701
"2019-Q4","46608.4",1201,822.8,799.4,3681.3,3486.3,322,3279.7,681.1,1496,2,4758.2,0.252406372157539,19639.3,0.187445581054315,15851.8,0.206897639384802,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.348971098031302,0.324517597277328,0.33179766019631
"2020-Q1",":",1217.4,834.9,798.3,3694.8,3502.1,324.6,3301.7,695.8,1489.4,2,4741.1,0.256775853704836,19336.8,0.191076082909271,15827.5,0.208605275627863,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.35501224017979,0.330802950777019,0.334536162731181
"2020-Q2",":",1268.9,837.4,785.1,3601.9,3431.4,322.3,3260.2,696.8,1502.2,2,4682,0.271016659547202,18270,0.197148330596606,15695.8,0.207711617120504,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.374701242518286,0.341315608469365,0.333103020223427
"2020-Q3",":",1266.6,849.7,785.3,3568.4,3244.3,316.7,3370.1,731.4,1495.9,2,4741.1,0.267153192297146,18808.4,0.189723740456392,15863.2,0.212447677643855,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.369359703804602,0.328461690337396,0.340698146996592
"2020-Q4",":",1270.4,875.3,792.4,3667.9,3548.7,325.3,3373.9,739.4,1503.9,2,4711,0.269666737423052,18958,0.193475050110771,15902.4,0.212162943958145,2,1.20963296044914,1.79806462627786,3.45152966314731,3.82081894167924,3.8788868987766,1.99772262024468,1.67566174375733,3.78961710239651,4.04101895843808,3.05509395424837,3.26430404725993,2.58172000167588,2.55472846489023,4.09639596949891,2.92830170102229,1.29276594184682,1.80571651025641,1.35971020641026,3.18070313205128,2.88833226538462,3.41792217820513,3.8786424,4.46131573589744,4.2495998051282,1.24413136148988,1.47040032706076,1.59895273177055,1.43218224672827,1.6352752057302,1.75310252801201,1.36939826215408,1.58918768768326,1.69703874231661,4.04571187037224,5.04909400209917,4.69486322047422,1.38257641852834,1.60368026035914,1.73126299084797,0.372834872022587,0.334956193909234,0.340241525205359
"2011-Q1","32653.599999999999",725,938.7,414.1,2039.4,3915.9,138.2,1676.1,398.1,722.2,3,4391.5,0.165091654332233,18169.2,0.112244897959184,15027.1,0.111538487133246,3,1.50522578828829,2.51424654118404,3.23664398326898,3.45286928893179,3.27617648005148,2.72908896396396,2.34628531209781,3.34176544401544,3.807574002574,2.84291819498069,3.02868918918919,3.31718733912484,3.04467253861004,4.30686269305019,3.55542937580438,1.87348817567568,1.91056193513514,1.33201343243243,3.04559981621622,2.92358181351351,2.74462086891892,3.14662717297297,3.91592815810811,3.8344379972973,0.47352880165445,0.683759586422609,0.794280933475925,0.0401859848180228,0.173749314801146,0.260948535557822,0.374830223172239,0.588447486549498,0.654922650227857,0.888545009644713,1.7101521192616,1.44595638777325,0.303650239190857,0.493912518324219,0.586386997660751,0.0501301203263968,0.065818948717023,0.055090255070055
"2011-Q2","32890.6",713.5,936.8,444.5,2010.7,3973.1,142.8,1679,411.1,722.3,3,4472.2,0.15954116542194,18373.4,0.109435379407186,15245.5,0.110130858286052,3,1.50522578828829,2.51424654118404,3.23664398326898,3.45286928893179,3.27617648005148,2.72908896396396,2.34628531209781,3.34176544401544,3.807574002574,2.84291819498069,3.02868918918919,3.31718733912484,3.04467253861004,4.30686269305019,3.55542937580438,1.87348817567568,1.91056193513514,1.33201343243243,3.04559981621622,2.92358181351351,2.74462086891892,3.14662717297297,3.91592815810811,3.8344379972973,0.47352880165445,0.683759586422609,0.794280933475925,0.0401859848180228,0.173749314801146,0.260948535557822,0.374830223172239,0.588447486549498,0.654922650227857,0.888545009644713,1.7101521192616,1.44595638777325,0.303650239190857,0.493912518324219,0.586386997660751,0.0484447130411602,0.0641714835684452,0.0543950095612714
"2011-Q3","32947.800000000003",708.7,923.3,442,2027.6,3821.7,144.1,1709.7,409.4,730.2,3,4428.3,0.16003884109026,18241.4,0.11115374916399,15353.6,0.111354991663193,3,1.50522578828829,2.51424654118404,3.23664398326898,3.45286928893179,3.27617648005148,2.72908896396396,2.34628531209781,3.34176544401544,3.807574002574,2.84291819498069,3.02868918918919,3.31718733912484,3.04467253861004,4.30686269305019,3.55542937580438,1.87348817567568,1.91056193513514,1.33201343243243,3.04559981621622,2.92358181351351,2.74462086891892,3.14662717297297,3.91592815810811,3.8344379972973,0.47352880165445,0.683759586422609,0.794280933475925,0.0401859848180228,0.173749314801146,0.260948535557822,0.374830223172239,0.588447486549498,0.654922650227857,0.888545009644713,1.7101521192616,1.44595638777325,0.303650239190857,0.493912518324219,0.586386997660751,0.0485958323768852,0.065179113251008,0.05499962436034
"2011-Q4","32811.5",707.1,906.7,443.9,1982.2,3865.5,143.5,1698.3,417.9,733.9,3,4473.3,0.158071222587352,17896.2,0.110760943664018,15260.8,0.111285122667226,3,1.50522578828829,2.51424654118404,3.23664398326898,3.45286928893179,3.27617648005148,2.72908896396396,2.34628531209781,3.34176544401544,3.807574002574,2.84291819498069,3.02868918918919,3.31718733912484,3.04467253861004,4.30686269305019,3.55542937580438,1.87348817567568,1.91056193513514,1.33201343243243,3.04559981621622,2.92358181351351,2.74462086891892,3.14662717297297,3.91592815810811,3.8344379972973,0.47352880165445,0.683759586422609,0.794280933475925,0.0401859848180228,0.173749314801146,0.260948535557822,0.374830223172239,0.588447486549498,0.654922650227857,0.888545009644713,1.7101521192616,1.44595638777325,0.303650239190857,0.493912518324219,0.586386997660751,0.0479983645478406,0.0649487772132151,0.0549651151885891
"2012-Q1","33316.5",725.8,877.7,437,1918.4,3896.5,142.1,1673.6,419.7,731.7,3,4426.3,0.163974425592481,17509,0.109566508652693,15055.5,0.111162033808243,3,1.50522578828829,2.51424654118404,3.23664398326898,3.45286928893179,3.27617648005148,2.72908896396396,2.34628531209781,3.34176544401544,3.807574002574,2.84291819498069,3.02868918918919,3.31718733912484,3.04467253861004,4.30686269305019,3.55542937580438,1.87348817567568,1.91056193513514,1.33201343243243,3.04559981621622,2.92358181351351,2.74462086891892,3.14662717297297,3.91592815810811,3.8344379972973,0.47352880165445,0.683759586422609,0.794280933475925,0.0401859848180228,0.173749314801146,0.260948535557822,0.374830223172239,0.588447486549498,0.654922650227857,0.888545009644713,1.7101521192616,1.44595638777325,0.303650239190857,0.493912518324219,0.586386997660751,0.0497908735523404,0.0642483760530233,0.0549043200602712
"2012-Q2","33353.599999999999",685.6,880,441.6,1940.6,3914.6,142.6,1673.9,432,740.9,3,4442.1,0.154341415096463,17500.8,0.110886359480709,15263.9,0.109663978406567,3,1.50522578828829,2.51424654118404,3.23664398326898,3.45286928893179,3.27617648005148,2.72908896396396,2.34628531209781,3.34176544401544,3.807574002574,2.84291819498069,3.02868918918919,3.31718733912484,3.04467253861004,4.30686269305019,3.55542937580438,1.87348817567568,1.91056193513514,1.33201343243243,3.04559981621622,2.92358181351351,2.74462086891892,3.14662717297297,3.91592815810811,3.8344379972973,0.47352880165445,0.683759586422609,0.794280933475925,0.0401859848180228,0.173749314801146,0.260948535557822,0.374830223172239,0.588447486549498,0.654922650227857,0.888545009644713,1.7101521192616,1.44595638777325,0.303650239190857,0.493912518324219,0.586386997660751,0.0468658076110965,0.0650223194174239,0.0541644117442403
